qid,n_hits,n_relevant_qrel,n_relevant_in_hits,best_rank,found_in_top_k
463951,1000,0,0,,False
464180,1000,1,1,17.0,True
464292,1000,1,1,11.0,True
464358,1000,1,1,59.0,True
4644,1000,1,1,6.0,True
464493,1000,1,1,1.0,True
464521,1000,1,1,2.0,True
464525,1000,1,1,4.0,True
464543,1000,0,0,,False
464585,1000,1,1,1.0,True
464681,1000,1,1,7.0,True
464703,1000,0,0,,False
464810,1000,0,0,,False
464981,1000,1,1,2.0,True
465200,1000,1,1,16.0,True
465287,1000,1,1,137.0,True
465329,1000,2,2,87.0,True
46549,1000,0,0,,False
465596,1000,1,1,539.0,True
465598,1000,1,1,136.0,True
465941,1000,1,1,2.0,True
466024,1000,1,1,1.0,True
466028,1000,0,0,,False
466107,1000,0,0,,False
466189,1000,1,1,43.0,True
466221,1000,0,0,,False
46628,1000,1,1,42.0,True
466295,1000,0,0,,False
466413,1000,0,0,,False
466479,1000,1,1,3.0,True
466586,1000,1,1,6.0,True
466604,1000,1,1,90.0,True
466713,1000,1,1,666.0,True
466943,1000,0,0,,False
466996,1000,0,0,,False
467232,1000,1,1,1.0,True
467250,1000,1,1,3.0,True
467372,1000,0,0,,False
467441,1000,1,1,6.0,True
467449,1000,0,0,,False
467457,1000,0,0,,False
467599,1000,1,1,10.0,True
467702,1000,1,1,4.0,True
46776,1000,1,1,890.0,True
467857,1000,1,0,,False
467924,1000,1,1,4.0,True
467991,1000,1,1,30.0,True
468442,1000,0,0,,False
468593,1000,1,0,,False
468637,1000,0,0,,False
468849,1000,1,1,245.0,True
468974,1000,0,0,,False
469043,1000,1,1,2.0,True
469173,1000,0,0,,False
469176,1000,1,1,12.0,True
469366,1000,1,1,2.0,True
469386,1000,0,0,,False
469564,1000,1,1,14.0,True
469605,1000,0,0,,False
46991,1000,0,0,,False
469910,1000,1,1,17.0,True
470135,1000,1,1,1.0,True
470196,1000,0,0,,False
470222,1000,1,1,698.0,True
470275,1000,1,1,10.0,True
470296,1000,1,1,1.0,True
470335,1000,1,1,16.0,True
470386,1000,1,1,22.0,True
47057,1000,1,1,17.0,True
470853,1000,1,1,15.0,True
470935,1000,0,0,,False
471366,1000,0,0,,False
471383,1000,0,0,,False
471505,1000,1,0,,False
471905,1000,1,1,45.0,True
471940,1000,0,0,,False
471964,1000,0,0,,False
472169,1000,1,1,4.0,True
472223,1000,1,0,,False
472467,1000,1,1,36.0,True
472487,1000,0,0,,False
472593,1000,1,1,36.0,True
472680,1000,1,1,125.0,True
472712,1000,0,0,,False
47274,1000,1,0,,False
473061,1000,1,1,3.0,True
473175,1000,1,1,13.0,True
47350,1000,1,1,1.0,True
473526,1000,1,1,1.0,True
473821,1000,0,0,,False
47387,1000,0,0,,False
474002,1000,1,1,6.0,True
474009,1000,1,0,,False
474071,1000,1,1,6.0,True
4741,1000,0,0,,False
474112,1000,0,0,,False
474126,1000,0,0,,False
474141,1000,1,1,1.0,True
474231,1000,1,1,15.0,True
474281,1000,1,1,5.0,True
47438,1000,0,0,,False
474385,1000,1,1,39.0,True
474459,1000,0,0,,False
474561,1000,0,0,,False
474611,1000,1,0,,False
474632,1000,1,0,,False
474737,1000,1,1,56.0,True
474938,1000,0,0,,False
475054,1000,0,0,,False
475433,1000,0,0,,False
475595,1000,0,0,,False
475630,1000,0,0,,False
475838,1000,1,1,35.0,True
475967,1000,0,0,,False
475973,1000,0,0,,False
476113,1000,1,1,7.0,True
476134,1000,0,0,,False
47623,1000,0,0,,False
476283,1000,1,1,73.0,True
476411,1000,1,1,191.0,True
476555,1000,1,1,59.0,True
476624,1000,0,0,,False
476814,1000,0,0,,False
476818,1000,0,0,,False
476960,1000,0,0,,False
476990,1000,1,1,84.0,True
47703,1000,0,0,,False
477081,1000,1,1,1.0,True
477101,1000,1,1,55.0,True
477165,1000,1,1,2.0,True
477271,1000,1,1,39.0,True
47728,1000,0,0,,False
477410,1000,0,0,,False
477428,1000,1,1,6.0,True
477566,1000,1,1,29.0,True
477599,1000,1,1,4.0,True
477823,1000,1,1,1.0,True
477922,1000,1,1,61.0,True
477934,1000,1,1,8.0,True
478105,1000,1,1,13.0,True
478194,1000,0,0,,False
478347,1000,1,1,1.0,True
478401,1000,1,1,6.0,True
478489,1000,1,1,51.0,True
478543,1000,1,1,121.0,True
478660,1000,0,0,,False
478712,1000,1,1,2.0,True
478884,1000,0,0,,False
478998,1000,1,1,109.0,True
4790,1000,0,0,,False
479163,1000,0,0,,False
479266,1000,0,0,,False
479680,1000,1,1,94.0,True
479719,1000,0,0,,False
47984,1000,1,1,5.0,True
479920,1000,0,0,,False
480060,1000,0,0,,False
480208,1000,0,0,,False
480262,1000,1,1,59.0,True
480405,1000,0,0,,False
48043,1000,2,0,,False
480823,1000,0,0,,False
480866,1000,1,1,5.0,True
480951,1000,0,0,,False
48115,1000,1,1,55.0,True
481167,1000,2,2,8.0,True
481790,1000,0,0,,False
481891,1000,0,0,,False
481920,1000,1,1,22.0,True
482000,1000,0,0,,False
482002,1000,0,0,,False
48207,1000,0,0,,False
482083,1000,1,1,2.0,True
482143,1000,0,0,,False
482209,1000,0,0,,False
482215,1000,1,1,9.0,True
482339,1000,0,0,,False
482343,1000,0,0,,False
482415,1000,1,1,3.0,True
48260,1000,1,1,34.0,True
482632,1000,0,0,,False
482635,1000,1,1,11.0,True
482735,1000,0,0,,False
482812,1000,1,0,,False
482814,1000,0,0,,False
482840,1000,0,0,,False
482892,1000,0,0,,False
482927,1000,0,0,,False
483062,1000,1,0,,False
483184,1000,0,0,,False
483208,1000,2,0,,False
483384,1000,0,0,,False
483572,1000,1,1,3.0,True
483906,1000,1,1,195.0,True
483949,1000,1,1,4.0,True
483953,1000,1,1,39.0,True
483983,1000,1,1,16.0,True
48408,1000,1,1,43.0,True
484153,1000,0,0,,False
484560,1000,1,1,131.0,True
484721,1000,0,0,,False
484739,1000,0,0,,False
484741,1000,0,0,,False
484781,1000,0,0,,False
484840,1000,0,0,,False
484970,1000,1,1,25.0,True
485306,1000,1,1,6.0,True
485485,1000,1,1,4.0,True
485490,1000,1,1,267.0,True
485593,1000,0,0,,False
485634,1000,1,1,112.0,True
485777,1000,1,1,27.0,True
485993,1000,0,0,,False
486106,1000,1,1,546.0,True
486188,1000,0,0,,False
486262,1000,2,2,1.0,True
486269,1000,0,0,,False
486434,1000,0,0,,False
486454,1000,1,1,33.0,True
486474,1000,1,1,1.0,True
486551,1000,0,0,,False
486741,1000,1,1,1.0,True
486774,1000,0,0,,False
486815,1000,0,0,,False
486934,1000,0,0,,False
486950,1000,0,0,,False
487067,1000,1,1,3.0,True
487259,1000,1,0,,False
487325,1000,1,1,604.0,True
487583,1000,0,0,,False
487775,1000,1,1,4.0,True
487952,1000,0,0,,False
488618,1000,1,1,7.0,True
488629,1000,1,0,,False
488659,1000,0,0,,False
48876,1000,0,0,,False
48878,1000,0,0,,False
488806,1000,1,1,12.0,True
488974,1000,0,0,,False
489058,1000,0,0,,False
489123,1000,0,0,,False
489419,1000,0,0,,False
489448,1000,2,2,13.0,True
48951,1000,1,1,4.0,True
489601,1000,1,1,1.0,True
489838,1000,0,0,,False
489951,1000,1,1,1.0,True
489963,1000,1,1,264.0,True
490174,1000,1,1,3.0,True
490510,1000,0,0,,False
490672,1000,0,0,,False
490785,1000,0,0,,False
490969,1000,1,1,823.0,True
491032,1000,0,0,,False
491159,1000,1,1,1.0,True
491239,1000,1,1,616.0,True
491520,1000,1,1,156.0,True
49161,1000,1,0,,False
491696,1000,1,0,,False
491742,1000,0,0,,False
491781,1000,0,0,,False
491975,1000,1,1,3.0,True
492081,1000,0,0,,False
492127,1000,0,0,,False
492369,1000,0,0,,False
492386,1000,0,0,,False
492725,1000,0,0,,False
492761,1000,1,1,156.0,True
492825,1000,1,1,8.0,True
492834,1000,1,0,,False
493107,1000,1,1,18.0,True
493118,1000,0,0,,False
493186,1000,0,0,,False
493299,1000,0,0,,False
493370,1000,0,0,,False
493861,1000,1,1,2.0,True
49402,1000,1,1,110.0,True
49436,1000,1,0,,False
494414,1000,0,0,,False
4945,1000,1,1,418.0,True
494586,1000,1,1,38.0,True
494624,1000,1,1,17.0,True
494665,1000,1,1,362.0,True
494916,1000,0,0,,False
494935,1000,0,0,,False
494976,1000,0,0,,False
495144,1000,0,0,,False
495145,1000,1,1,2.0,True
495164,1000,0,0,,False
495165,1000,1,1,21.0,True
495204,1000,0,0,,False
495228,1000,0,0,,False
495564,1000,0,0,,False
495610,1000,0,0,,False
495672,1000,1,1,2.0,True
495728,1000,1,1,29.0,True
495950,1000,2,2,2.0,True
495979,1000,0,0,,False
496075,1000,1,1,29.0,True
496128,1000,0,0,,False
496138,1000,0,0,,False
496192,1000,1,1,66.0,True
496228,1000,0,0,,False
496630,1000,1,1,2.0,True
49680,1000,1,0,,False
496814,1000,0,0,,False
496818,1000,0,0,,False
496918,1000,1,1,126.0,True
496966,1000,1,1,801.0,True
497035,1000,0,0,,False
497323,1000,0,0,,False
497558,1000,1,1,3.0,True
497810,1000,4,4,277.0,True
498097,1000,1,0,,False
498136,1000,0,0,,False
498187,1000,0,0,,False
498279,1000,1,1,1.0,True
498305,1000,0,0,,False
498309,1000,0,0,,False
498349,1000,1,1,8.0,True
498445,1000,1,0,,False
498455,1000,1,1,65.0,True
498521,1000,1,1,47.0,True
498570,1000,1,1,14.0,True
498577,1000,3,0,,False
498578,1000,0,0,,False
498892,1000,0,0,,False
498893,1000,1,1,2.0,True
498897,1000,1,0,,False
498910,1000,1,1,2.0,True
498926,1000,1,1,2.0,True
499001,1000,0,0,,False
499157,1000,1,1,4.0,True
499212,1000,1,1,14.0,True
499266,1000,0,0,,False
499276,1000,1,1,14.0,True
49931,1000,0,0,,False
49936,1000,1,1,1.0,True
499415,1000,1,1,37.0,True
499452,1000,1,1,48.0,True
500160,1000,1,0,,False
500237,1000,1,1,3.0,True
500317,1000,1,0,,False
500420,1000,1,1,9.0,True
500474,1000,0,0,,False
500624,1000,1,1,1.0,True
500723,1000,0,0,,False
500849,1000,0,0,,False
501041,1000,0,0,,False
501113,1000,0,0,,False
501216,1000,1,1,26.0,True
501235,1000,0,0,,False
501475,1000,0,0,,False
501596,1000,0,0,,False
501718,1000,1,1,33.0,True
50195,1000,0,0,,False
502036,1000,0,0,,False
502160,1000,0,0,,False
502268,1000,0,0,,False
502269,1000,1,1,192.0,True
502278,1000,1,1,2.0,True
502418,1000,0,0,,False
502469,1000,1,0,,False
502548,1000,1,1,3.0,True
502579,1000,1,1,39.0,True
502756,1000,1,1,21.0,True
502850,1000,1,1,4.0,True
502873,1000,0,0,,False
502901,1000,1,1,4.0,True
502962,1000,0,0,,False
503022,1000,0,0,,False
503428,1000,1,0,,False
503515,1000,1,1,697.0,True
503611,1000,1,0,,False
503623,1000,2,0,,False
503650,1000,0,0,,False
503778,1000,1,0,,False
503885,1000,1,0,,False
503954,1000,2,1,6.0,True
503992,1000,0,0,,False
50401,1000,1,1,131.0,True
504075,1000,0,0,,False
504148,1000,0,0,,False
504179,1000,1,1,54.0,True
504280,1000,1,0,,False
504332,1000,2,2,9.0,True
504476,1000,1,1,1.0,True
504561,1000,1,0,,False
504614,1000,0,0,,False
504710,1000,0,0,,False
504781,1000,1,1,6.0,True
504805,1000,1,1,1.0,True
504942,1000,0,0,,False
505063,1000,1,1,10.0,True
505158,1000,2,2,1.0,True
505269,1000,1,1,23.0,True
50527,1000,1,1,4.0,True
505389,1000,0,0,,False
505509,1000,0,0,,False
505515,1000,1,1,1.0,True
505516,1000,1,1,13.0,True
505557,1000,1,0,,False
505612,1000,1,1,131.0,True
505826,1000,1,1,9.0,True
505901,1000,1,1,1.0,True
505904,1000,1,0,,False
50593,1000,0,0,,False
505946,1000,3,1,715.0,True
505970,1000,1,0,,False
505990,1000,0,0,,False
506157,1000,0,0,,False
50629,1000,2,0,,False
506294,1000,0,0,,False
506302,1000,0,0,,False
506371,1000,1,1,8.0,True
506373,1000,0,0,,False
506436,1000,2,2,1.0,True
506441,1000,1,1,5.0,True
506554,1000,0,0,,False
506607,1000,1,1,811.0,True
506633,1000,1,1,115.0,True
50679,1000,0,0,,False
50692,1000,1,1,34.0,True
507008,1000,1,1,31.0,True
507044,1000,1,0,,False
507061,1000,1,0,,False
507144,1000,0,0,,False
507261,1000,1,1,112.0,True
50728,1000,1,0,,False
5077,1000,1,1,13.0,True
508303,1000,0,0,,False
508458,1000,1,0,,False
50868,1000,1,1,5.0,True
508823,1000,1,1,221.0,True
508927,1000,1,1,187.0,True
508954,1000,1,1,2.0,True
509312,1000,2,1,9.0,True
509313,1000,1,1,4.0,True
509830,1000,1,1,629.0,True
510195,1000,0,0,,False
510321,1000,0,0,,False
510382,1000,0,0,,False
51045,1000,2,2,2.0,True
51060,1000,2,2,22.0,True
510611,1000,0,0,,False
510684,1000,0,0,,False
510711,1000,0,0,,False
510722,1000,1,1,54.0,True
510775,1000,0,0,,False
511014,1000,0,0,,False
51110,1000,0,0,,False
511137,1000,1,1,313.0,True
511424,1000,0,0,,False
511482,1000,1,1,124.0,True
511497,1000,1,1,461.0,True
511521,1000,1,1,322.0,True
511538,1000,1,1,2.0,True
511577,1000,2,0,,False
511582,1000,1,1,9.0,True
511604,1000,1,1,194.0,True
511618,1000,1,1,218.0,True
511665,1000,1,0,,False
51176,1000,1,0,,False
511940,1000,1,1,172.0,True
51198,1000,1,1,34.0,True
512051,1000,1,1,46.0,True
512126,1000,1,1,1.0,True
512128,1000,1,1,117.0,True
512319,1000,1,1,1.0,True
512460,1000,1,1,16.0,True
51256,1000,4,4,17.0,True
512571,1000,0,0,,False
512587,1000,2,0,,False
512617,1000,1,1,290.0,True
512742,1000,0,0,,False
512868,1000,1,1,18.0,True
512876,1000,1,1,380.0,True
512911,1000,2,2,26.0,True
512983,1000,1,0,,False
513082,1000,1,1,29.0,True
513352,1000,1,1,12.0,True
51340,1000,2,1,67.0,True
513435,1000,0,0,,False
513539,1000,0,0,,False
513640,1000,1,1,11.0,True
513867,1000,0,0,,False
513935,1000,0,0,,False
514025,1000,2,2,22.0,True
514044,1000,1,1,59.0,True
514081,1000,0,0,,False
514193,1000,0,0,,False
514516,1000,0,0,,False
514794,1000,1,1,777.0,True
514796,1000,1,1,67.0,True
514809,1000,1,1,250.0,True
514856,1000,0,0,,False
514893,1000,0,0,,False
514946,1000,0,0,,False
514977,1000,1,1,12.0,True
514982,1000,1,1,1.0,True
51516,1000,2,2,69.0,True
515304,1000,1,0,,False
515311,1000,1,1,160.0,True
515486,1000,1,1,20.0,True
515491,1000,0,0,,False
51558,1000,1,1,9.0,True
515610,1000,0,0,,False
515745,1000,0,0,,False
515863,1000,0,0,,False
516075,1000,0,0,,False
516202,1000,1,1,271.0,True
516248,1000,1,1,151.0,True
516327,1000,1,1,252.0,True
516662,1000,1,1,132.0,True
516733,1000,0,0,,False
516907,1000,1,1,70.0,True
51702,1000,0,0,,False
517047,1000,0,0,,False
517166,1000,1,0,,False
517358,1000,1,1,4.0,True
517359,1000,1,1,4.0,True
517428,1000,1,1,2.0,True
517461,1000,0,0,,False
517464,1000,1,1,5.0,True
517540,1000,0,0,,False
51763,1000,1,1,86.0,True
517714,1000,0,0,,False
517733,1000,2,2,230.0,True
517839,1000,0,0,,False
517881,1000,0,0,,False
51797,1000,0,0,,False
51798,1000,1,1,26.0,True
518057,1000,1,1,1.0,True
518083,1000,1,1,28.0,True
518128,1000,0,0,,False
518304,1000,0,0,,False
518778,1000,1,1,162.0,True
518998,1000,0,0,,False
519077,1000,1,0,,False
519190,1000,0,0,,False
519196,1000,1,0,,False
51924,1000,1,0,,False
519275,1000,0,0,,False
519310,1000,0,0,,False
519320,1000,1,1,8.0,True
519393,1000,0,0,,False
5194,1000,0,0,,False
519608,1000,1,1,2.0,True
519707,1000,0,0,,False
519733,1000,0,0,,False
519774,1000,1,1,3.0,True
519981,1000,0,0,,False
520044,1000,0,0,,False
520123,1000,0,0,,False
520152,1000,3,2,4.0,True
520219,1000,0,0,,False
520276,1000,0,0,,False
520331,1000,0,0,,False
52045,1000,0,0,,False
520740,1000,1,1,17.0,True
520787,1000,0,0,,False
520998,1000,0,0,,False
521008,1000,0,0,,False
521169,1000,0,0,,False
521243,1000,0,0,,False
521352,1000,0,0,,False
52140,1000,0,0,,False
521410,1000,0,0,,False
52143,1000,1,1,53.0,True
521437,1000,0,0,,False
52149,1000,0,0,,False
521575,1000,1,1,1.0,True
52170,1000,0,0,,False
52178,1000,1,1,28.0,True
52185,1000,0,0,,False
521855,1000,0,0,,False
521865,1000,1,1,1.0,True
521916,1000,0,0,,False
521965,1000,1,1,100.0,True
522065,1000,1,1,93.0,True
522080,1000,0,0,,False
522349,1000,0,0,,False
522388,1000,0,0,,False
522407,1000,1,1,6.0,True
522577,1000,4,2,2.0,True
522662,1000,0,0,,False
523139,1000,1,1,85.0,True
523194,1000,1,1,6.0,True
523365,1000,3,3,6.0,True
523386,1000,1,1,151.0,True
523405,1000,0,0,,False
523615,1000,1,1,6.0,True
523900,1000,1,0,,False
52398,1000,0,0,,False
524000,1000,1,1,60.0,True
524047,1000,1,0,,False
524048,1000,0,0,,False
524115,1000,1,1,946.0,True
524189,1000,0,0,,False
524275,1000,1,1,14.0,True
524395,1000,0,0,,False
524489,1000,0,0,,False
52455,1000,1,1,2.0,True
52464,1000,1,1,323.0,True
525042,1000,0,0,,False
525114,1000,1,1,1.0,True
525376,1000,0,0,,False
525491,1000,1,1,2.0,True
525563,1000,0,0,,False
525601,1000,0,0,,False
525639,1000,1,1,7.0,True
525712,1000,1,1,1.0,True
525751,1000,0,0,,False
525829,1000,1,1,1.0,True
525985,1000,0,0,,False
526436,1000,0,0,,False
526439,1000,1,1,74.0,True
526442,1000,1,1,162.0,True
526575,1000,1,1,38.0,True
526733,1000,0,0,,False
527515,1000,1,0,,False
527517,1000,0,0,,False
527519,1000,0,0,,False
527567,1000,1,1,1.0,True
527873,1000,1,1,64.0,True
527946,1000,0,0,,False
527982,1000,1,1,7.0,True
5280,1000,2,2,33.0,True
528005,1000,0,0,,False
528069,1000,1,0,,False
528089,1000,0,0,,False
528309,1000,0,0,,False
52840,1000,0,0,,False
528468,1000,0,0,,False
528492,1000,0,0,,False
528771,1000,0,0,,False
52897,1000,0,0,,False
5290,1000,0,0,,False
529010,1000,3,3,39.0,True
529080,1000,0,0,,False
52923,1000,1,1,89.0,True
529544,1000,0,0,,False
529603,1000,1,0,,False
529606,1000,1,1,24.0,True
529614,1000,0,0,,False
529619,1000,1,1,35.0,True
529733,1000,0,0,,False
529751,1000,0,0,,False
529763,1000,0,0,,False
52991,1000,1,1,2.0,True
53019,1000,1,0,,False
530227,1000,1,0,,False
530243,1000,0,0,,False
530323,1000,1,1,370.0,True
530358,1000,0,0,,False
53040,1000,0,0,,False
530413,1000,2,1,4.0,True
530525,1000,1,1,1.0,True
530673,1000,0,0,,False
530920,1000,1,1,2.0,True
530925,1000,1,0,,False
531005,1000,0,0,,False
531040,1000,1,1,192.0,True
531143,1000,0,0,,False
531147,1000,0,0,,False
531347,1000,0,0,,False
531681,1000,1,1,17.0,True
531757,1000,1,1,2.0,True
531909,1000,0,0,,False
531924,1000,0,0,,False
532292,1000,0,0,,False
532300,1000,0,0,,False
532509,1000,1,0,,False
532571,1000,1,1,1.0,True
532801,1000,0,0,,False
532807,1000,1,1,13.0,True
532814,1000,1,0,,False
53283,1000,1,0,,False
532835,1000,1,0,,False
533006,1000,0,0,,False
533162,1000,1,0,,False
533338,1000,0,0,,False
533486,1000,0,0,,False
53350,1000,0,0,,False
533539,1000,1,1,15.0,True
533585,1000,0,0,,False
533600,1000,0,0,,False
533680,1000,1,0,,False
533811,1000,0,0,,False
533849,1000,0,0,,False
533934,1000,1,1,1.0,True
534063,1000,0,0,,False
534089,1000,0,0,,False
534289,1000,0,0,,False
534386,1000,1,1,3.0,True
534416,1000,0,0,,False
534580,1000,0,0,,False
534691,1000,1,0,,False
534740,1000,2,1,954.0,True
534843,1000,0,0,,False
534979,1000,1,1,7.0,True
535081,1000,1,1,8.0,True
535213,1000,0,0,,False
5353,1000,1,1,11.0,True
535435,1000,2,2,2.0,True
535485,1000,1,1,13.0,True
535615,1000,1,1,1.0,True
535926,1000,0,0,,False
535937,1000,0,0,,False
535939,1000,0,0,,False
535983,1000,1,1,5.0,True
53625,1000,1,0,,False
536325,1000,1,1,1.0,True
536491,1000,2,2,240.0,True
536805,1000,1,0,,False
536817,1000,1,1,1.0,True
536875,1000,0,0,,False
537154,1000,2,2,2.0,True
537231,1000,1,1,2.0,True
537250,1000,1,1,54.0,True
537285,1000,0,0,,False
537362,1000,1,1,2.0,True
537483,1000,0,0,,False
537490,1000,0,0,,False
537557,1000,0,0,,False
537824,1000,1,1,32.0,True
537887,1000,1,0,,False
537909,1000,1,1,4.0,True
537972,1000,0,0,,False
538065,1000,1,1,4.0,True
538068,1000,0,0,,False
538113,1000,1,1,548.0,True
538124,1000,0,0,,False
538157,1000,0,0,,False
538218,1000,1,1,3.0,True
538689,1000,0,0,,False
538707,1000,1,1,1.0,True
539015,1000,2,2,1.0,True
539144,1000,0,0,,False
539436,1000,1,1,111.0,True
539455,1000,1,1,144.0,True
539778,1000,1,1,15.0,True
540079,1000,1,1,3.0,True
540089,1000,0,0,,False
540139,1000,0,0,,False
540814,1000,1,1,4.0,True
540867,1000,1,1,1.0,True
540884,1000,1,1,10.0,True
540928,1000,0,0,,False
541037,1000,0,0,,False
541140,1000,1,1,65.0,True
54135,1000,0,0,,False
541375,1000,1,1,1.0,True
541533,1000,0,0,,False
541782,1000,0,0,,False
541867,1000,0,0,,False
541915,1000,0,0,,False
541953,1000,0,0,,False
541989,1000,1,1,1.0,True
542016,1000,0,0,,False
542041,147,1,1,107.0,True
542089,1000,0,0,,False
542122,1000,1,1,2.0,True
542138,1000,1,1,64.0,True
542224,1000,0,0,,False
542312,1000,0,0,,False
5424,1000,0,0,,False
542470,1000,2,1,2.0,True
542478,1000,1,1,3.0,True
542484,1000,0,0,,False
542508,1000,1,1,2.0,True
542670,1000,1,1,2.0,True
542766,1000,1,1,2.0,True
542900,1000,0,0,,False
54298,1000,0,0,,False
543145,1000,1,1,54.0,True
543158,1000,1,0,,False
543244,1000,1,1,292.0,True
543431,1000,1,1,6.0,True
543524,1000,0,0,,False
543696,1000,1,0,,False
543708,1000,0,0,,False
543830,1000,0,0,,False
543852,1000,0,0,,False
543880,1000,1,1,34.0,True
544016,1000,0,0,,False
544066,1000,1,1,6.0,True
54419,1000,0,0,,False
544412,1000,1,1,5.0,True
544687,1000,0,0,,False
544692,1000,1,1,7.0,True
54470,1000,0,0,,False
544868,1000,0,0,,False
544934,1000,1,1,265.0,True
54497,1000,1,1,1.0,True
54499,1000,0,0,,False
545150,1000,1,1,319.0,True
545160,1000,1,1,36.0,True
545304,1000,1,1,4.0,True
545444,1000,1,1,2.0,True
545495,1000,1,1,19.0,True
545664,1000,2,2,7.0,True
545740,1000,1,1,55.0,True
545822,1000,1,1,29.0,True
545861,1000,1,1,20.0,True
545957,1000,1,1,9.0,True
545979,1000,1,1,27.0,True
546163,1000,0,0,,False
546211,1000,0,0,,False
546246,1000,1,1,9.0,True
546355,1000,0,0,,False
546390,1000,1,1,3.0,True
546543,1000,0,0,,False
546626,1000,1,1,21.0,True
546776,1000,0,0,,False
546787,1000,0,0,,False
546893,1000,0,0,,False
547056,1000,1,1,240.0,True
547128,1000,1,1,7.0,True
547191,1000,1,0,,False
547340,1000,0,0,,False
547424,1000,1,0,,False
54749,1000,1,1,368.0,True
547730,1000,1,1,537.0,True
54780,1000,0,0,,False
547949,1000,0,0,,False
54809,1000,0,0,,False
548208,1000,0,0,,False
548223,1000,1,0,,False
548448,1000,1,1,1.0,True
548579,1000,1,1,1.0,True
548636,1000,1,0,,False
548721,1000,1,1,90.0,True
548757,1000,1,1,8.0,True
548759,1000,1,1,1.0,True
548764,1000,0,0,,False
548795,1000,1,1,22.0,True
548911,1000,0,0,,False
548963,1000,0,0,,False
549000,1000,1,1,21.0,True
549086,1000,0,0,,False
549136,1000,1,0,,False
549183,1000,1,0,,False
549429,1000,0,0,,False
549430,1000,1,1,4.0,True
549642,1000,0,0,,False
549744,1000,1,1,1.0,True
550017,1000,1,1,360.0,True
550068,1000,1,1,13.0,True
550139,1000,1,1,48.0,True
550199,1000,0,0,,False
550278,1000,1,1,12.0,True
550359,1000,1,1,2.0,True
55042,1000,1,1,2.0,True
550421,1000,1,0,,False
550677,1000,1,1,1.0,True
550726,1000,1,1,78.0,True
550793,1000,1,0,,False
551125,1000,0,0,,False
551150,1000,1,1,153.0,True
551151,1000,0,0,,False
551155,1000,1,1,436.0,True
551180,1000,1,1,504.0,True
551328,1000,1,0,,False
55133,1000,1,0,,False
55150,1000,1,1,14.0,True
551524,1000,1,1,102.0,True
551569,1000,1,0,,False
55204,1000,0,0,,False
552189,1000,0,0,,False
552200,1000,1,1,334.0,True
552224,1000,1,1,1.0,True
552572,1000,0,0,,False
552594,1000,0,0,,False
552827,1000,1,1,4.0,True
552839,1000,1,1,98.0,True
553010,1000,1,1,6.0,True
553020,1000,1,1,1.0,True
553050,1000,0,0,,False
553276,1000,0,0,,False
553320,1000,2,2,63.0,True
553337,1000,2,2,62.0,True
553389,1000,0,0,,False
553494,1000,1,0,,False
553559,1000,1,1,39.0,True
553589,1000,1,1,12.0,True
553693,1000,1,1,710.0,True
553889,1000,0,0,,False
553944,1000,0,0,,False
554187,1000,1,1,10.0,True
554236,1000,0,0,,False
554302,1000,1,1,68.0,True
554398,1000,1,1,19.0,True
554484,1000,1,1,61.0,True
554518,1000,1,1,55.0,True
554779,1000,1,1,10.0,True
554830,1000,1,1,40.0,True
554845,1000,1,1,1.0,True
555026,1000,1,1,349.0,True
555148,1000,1,1,31.0,True
555474,1000,0,0,,False
555653,1000,0,0,,False
555666,1000,1,1,8.0,True
555746,1000,1,1,3.0,True
555782,1000,1,1,17.0,True
555860,1000,1,0,,False
555900,1000,0,0,,False
555927,1000,2,2,64.0,True
555956,1000,0,0,,False
555969,1000,2,2,296.0,True
556053,1000,1,0,,False
556086,1000,1,1,440.0,True
556409,1000,0,0,,False
55647,1000,1,1,21.0,True
556530,1000,2,2,305.0,True
556542,1000,1,1,4.0,True
556590,1000,1,1,2.0,True
556672,1000,0,0,,False
556822,1000,1,1,1.0,True
556845,1000,0,0,,False
556861,1000,0,0,,False
55713,1000,0,0,,False
557229,1000,1,0,,False
557235,1000,0,0,,False
557354,1000,1,1,129.0,True
557505,1000,1,0,,False
55753,1000,0,0,,False
557546,1000,0,0,,False
557549,1000,0,0,,False
557551,1000,0,0,,False
557628,1000,1,1,1.0,True
557691,1000,0,0,,False
557716,1000,0,0,,False
557722,1000,2,0,,False
557772,1000,1,1,65.0,True
557891,1000,1,1,738.0,True
558080,1000,0,0,,False
558180,1000,2,2,7.0,True
558277,1000,1,1,34.0,True
558291,1000,1,1,4.0,True
558603,1000,1,1,3.0,True
558646,1000,1,1,119.0,True
55869,1000,1,0,,False
558856,1000,1,1,26.0,True
558860,1000,0,0,,False
558869,1000,0,0,,False
558895,1000,0,0,,False
558919,1000,0,0,,False
559023,1000,1,1,2.0,True
559076,1000,0,0,,False
559511,1000,1,0,,False
559675,1000,1,1,6.0,True
559750,1000,1,0,,False
559830,1000,4,2,5.0,True
559919,1000,2,2,6.0,True
559945,1000,1,1,2.0,True
560121,1000,1,0,,False
560392,1000,1,1,68.0,True
560515,1000,1,1,6.0,True
560597,1000,1,1,326.0,True
560668,1000,1,1,52.0,True
56073,1000,0,0,,False
560872,1000,1,0,,False
560907,1000,0,0,,False
560933,1000,0,0,,False
561123,1000,0,0,,False
561240,1000,0,0,,False
561299,1000,1,1,2.0,True
